Custom,0000,tbd,no unit,,,,,,,,,,,
Custom,0000,no activity of this subscope in the reporting year,no unit,,,,,,,,,,,
Custom,0000,specific emission from separate assessment, kg CO2e,1.0000,,,,,,,,,,
Custom,0000,data not availailable/ missing in reporting year,no unit,,,,,,,,,,,
Custom,0000,included in other subscope category,no unit,,,,,,,,,,,
Custom,0000,total emission of this subscope see adjacent for further description,no unit,,,,,,,,,,,
Custom,0000,no emissions according to GHGP or ISO14064-1,no unit,,,,,,,,,,,
Custom,0000,emissions with this subscope negligible, tbd,no unit,,,,,,,,,,,
Custom,0000,included in other business unit,no unit,,,,,,,,,,,
Custom,2021, Expenses, BIP, €,0.2603,,,,,,,,,,
Client, 2022, Electricity, purchased in reporting year by reporting company, MWh,280.0000,,,,,,,,,,
DBEIS, 2022, Fuels, Gaseous fuels, Butane, Energy - Gross CV, kWh (Gross CV),0.2224,0.2221,0.0002,0.0001,,,,,,,
DBEIS, 2019, Business travel- land, Motorbike, Large, miles,0.2173,0.2142,0.0021,0.0010,,,,,,,
DBEIS, 2018, Business travel- land, Motorbike, Large, km,0.1353,0.1332,0.0015,0.0006,,,,,,,
DBEIS, 2018, Business travel- land, Motorbike, Large, miles,0.2177,0.2144,0.0024,0.0010,,,,,,,
DBEIS, 2022, Business travel- land, Motorbike, Medium, km,0.1009,0.0983,0.0020,0.0006,,,,,,,
DBEIS, 2022, Business travel- land, Motorbike, Medium, miles,0.1624,0.1581,0.0033,0.0010,,,,,,,
DBEIS, 2021, Business travel- land, Motorbike, Medium, km,0.1009,0.0983,0.0020,0.0006,,,,,,,
DBEIS, 2021, Business travel- land, Motorbike, Medium, miles,0.1624,0.1581,0.0033,0.0010,,,,,,,
DBEIS, 2020, Business travel- land, Motorbike, Medium, km,0.1009,0.0982,0.0021,0.0006,,,,,,,
DBEIS, 2020, Business travel- land, Motorbike, Medium, miles,0.1623,0.1580,0.0034,0.0010,,,,,,,
DBEIS, 2019, Business travel- land, Motorbike, Medium, km,0.1029,0.1000,0.0023,0.0006,,,,,,,
DBEIS, 2019, Business travel- land, Motorbike, Medium, miles,0.1656,0.1610,0.0036,0.0010,,,,,,,
DBEIS, 2018, Business travel- land, Motorbike, Medium, km,0.1031,0.1001,0.0024,0.0006,,,,,,,
DBEIS, 2018, Business travel- land, Motorbike, Medium, miles,0.1659,0.1611,0.0038,0.0010,,,,,,,
DBEIS, 2022, Business travel- land, Motorbike, Small, km,0.0831,0.0809,0.0016,0.0006,,,,,,,
DBEIS, 2022, Business travel- land, Motorbike, Small, miles,0.1337,0.1303,0.0025,0.0009,,,,,,,
DBEIS, 2021, Business travel- land, Motorbike, Small, km,0.0831,0.0809,0.0016,0.0006,,,,,,,
DBEIS, 2021, Business travel- land, Motorbike, Small, miles,0.1337,0.1303,0.0025,0.0009,,,,,,,
DBEIS, 2020, Business travel- land, Motorbike, Small, km,0.0828,0.0809,0.0016,0.0003,,,,,,,
DBEIS, 2020, Business travel- land, Motorbike, Small, miles,0.1332,0.1301,0.0026,0.0005,,,,,,,
DBEIS, 2019, Business travel- land, Motorbike, Small, km,0.0845,0.0824,0.0017,0.0003,,,,,,,
DBEIS, 2019, Business travel- land, Motorbike, Small, miles,0.1359,0.1326,0.0028,0.0005,,,,,,,
DBEIS, 2018, Business travel- land, Motorbike, Small, km,0.0846,0.0825,0.0019,0.0003,,,,,,,
DBEIS, 2018, Business travel- land, Motorbike, Small, miles,0.1362,0.1327,0.0030,0.0005,,,,,,,
DBEIS, 2022, Business travel- land, Rail, International rail, passenger.km,0.0045,0.0044,0.0000,0.0000,,,,,,,
DBEIS, 2021, Business travel- land, Rail, International rail, passenger.km,0.0045,0.0044,0.0000,0.0000,,,,,,,
DBEIS, 2020, Business travel- land, Rail, International rail, passenger.km,0.0050,0.0049,0.0000,0.0000,,,,,,,
DBEIS, 2019, Business travel- land, Rail, International rail, passenger.km,0.0060,0.0059,0.0000,0.0000,,,,,,,
DBEIS, 2018, Business travel- land, Rail, International rail, passenger.km,0.0123,0.0122,0.0000,0.0001,,,,,,,
DBEIS, 2022, Business travel- land, Rail, Light rail and tram, passenger.km,0.0286,0.0283,0.0001,0.0002,,,,,,,
DBEIS, 2021, Business travel- land, Rail, Light rail and tram, passenger.km,0.0286,0.0283,0.0001,0.0002,,,,,,,
DBEIS, 2020, Business travel- land, Rail, Light rail and tram, passenger.km,0.0299,0.0296,0.0001,0.0002,,,,,,,
DBEIS, 2019, Business travel- land, Rail, Light rail and tram, passenger.km,0.0351,0.0348,0.0001,0.0002,,,,,,,
DBEIS, 2018, Business travel- land, Rail, Light rail and tram, passenger.km,0.0397,0.0394,0.0001,0.0002,,,,,,,
DBEIS, 2022, Business travel- land, Rail, London Underground, passenger.km,0.0278,0.0275,0.0001,0.0002,,,,,,,
DBEIS, 2021, Business travel- land, Rail, London Underground, passenger.km,0.0278,0.0275,0.0001,0.0002,,,,,,,
DBEIS, 2020, Business travel- land, Rail, London Underground, passenger.km,0.0275,0.0273,0.0001,0.0002,,,,,,,
DBEIS, 2019, Business travel- land, Rail, London Underground, passenger.km,0.0308,0.0306,0.0001,0.0002,,,,,,,
DBEIS, 2018, Business travel- land, Rail, London Underground, passenger.km,0.0376,0.0373,0.0001,0.0002,,,,,,,
DBEIS, 2022, Business travel- land, Rail, National rail, passenger.km,0.0355,0.0351,0.0001,0.0003,,,,,,,
DBEIS, 2021, Business travel- land, Rail, National rail, passenger.km,0.0355,0.0351,0.0001,0.0003,,,,,,,
DBEIS, 2020, Business travel- land, Rail, National rail, passenger.km,0.0369,0.0366,0.0001,0.0003,,,,,,,
DBEIS, 2019, Business travel- land, Rail, National rail, passenger.km,0.0412,0.0408,0.0001,0.0003,,,,,,,
DBEIS, 2018, Business travel- land, Rail, National rail, passenger.km,0.0442,0.0438,0.0001,0.0003,,,,,,,
DBEIS, 2022, Business travel- land, Taxis, Black cab, km,0.3062,0.3044,0.0000,0.0019,,,,,,,
DBEIS, 2022, Business travel- land, Taxis, Black cab, passenger.km,0.2042,0.2029,0.0000,0.0013,,,,,,,
DBEIS, 2021, Business travel- land, Taxis, Black cab, km,0.3062,0.3044,0.0000,0.0019,,,,,,,
DBEIS, 2021, Business travel- land, Taxis, Black cab, passenger.km,0.2042,0.2029,0.0000,0.0013,,,,,,,
DBEIS, 2020, Business travel- land, Taxis, Black cab, km,0.3119,0.3101,0.0000,0.0018,,,,,,,
DBEIS, 2020, Business travel- land, Taxis, Black cab, passenger.km,0.2079,0.2067,0.0000,0.0012,,,,,,,
DBEIS, 2019, Business travel- land, Taxis, Black cab, km,0.3176,0.3158,0.0000,0.0018,,,,,,,
DBEIS, 2019, Business travel- land, Taxis, Black cab, passenger.km,0.2118,0.2105,0.0000,0.0012,,,,,,,
DBEIS, 2018, Business travel- land, Taxis, Black cab, km,0.3213,0.3194,0.0000,0.0019,,,,,,,
DBEIS, 2018, Business travel- land, Taxis, Black cab, passenger.km,0.2142,0.2130,0.0000,0.0012,,,,,,,
DBEIS, 2022, Business travel- land, Taxis, Regular taxi, km,0.2083,0.2064,0.0000,0.0019,,,,,,,
DBEIS, 2022, Business travel- land, Taxis, Regular taxi, passenger.km,0.1488,0.1474,0.0000,0.0013,,,,,,,
DBEIS, 2021, Business travel- land, Taxis, Regular taxi, km,0.2083,0.2064,0.0000,0.0019,,,,,,,
DBEIS, 2021, Business travel- land, Taxis, Regular taxi, passenger.km,0.1488,0.1474,0.0000,0.0013,,,,,,,
DBEIS, 2020, Business travel- land, Taxis, Regular taxi, km,0.2037,0.2019,0.0000,0.0018,,,,,,,
DBEIS, 2020, Business travel- land, Taxis, Regular taxi, passenger.km,0.1455,0.1442,0.0000,0.0013,,,,,,,
DBEIS, 2019, Business travel- land, Taxis, Regular taxi, km,0.2102,0.2084,0.0000,0.0018,,,,,,,
DBEIS, 2019, Business travel- land, Taxis, Regular taxi, passenger.km,0.1502,0.1489,0.0000,0.0013,,,,,,,
DBEIS, 2018, Business travel- land, Taxis, Regular taxi, km,0.2148,0.2130,0.0000,0.0019,,,,,,,
DBEIS, 2018, Business travel- land, Taxis, Regular taxi, passenger.km,0.1534,0.1521,0.0000,0.0013,,,,,,,
DBEIS, 2022, Business travel- sea, Ferry, Average (all passenger), passenger.km,0.1129,0.1113,0.0000,0.0015,,,,,,,
DBEIS, 2021, Business travel- sea, Ferry, Average (all passenger), passenger.km,0.1129,0.1113,0.0000,0.0015,,,,,,,
DBEIS, 2020, Business travel- sea, Ferry, Average (all passenger), passenger.km,0.1129,0.1113,0.0000,0.0015,,,,,,,
DBEIS, 2019, Business travel- sea, Ferry, Average (all passenger), passenger.km,0.1129,0.1113,0.0000,0.0015,,,,,,,
DBEIS, 2018, Business travel- sea, Ferry, Average (all passenger), passenger.km,0.1129,0.1113,0.0000,0.0015,,,,,,,
DBEIS, 2022, Business travel- sea, Ferry, Car passenger, passenger.km,0.1295,0.1277,0.0000,0.0017,,,,,,,
DBEIS, 2021, Business travel- sea, Ferry, Car passenger, passenger.km,0.1295,0.1277,0.0000,0.0017,,,,,,,
DBEIS, 2020, Business travel- sea, Ferry, Car passenger, passenger.km,0.1295,0.1277,0.0000,0.0017,,,,,,,
DBEIS, 2019, Business travel- sea, Ferry, Car passenger, passenger.km,0.1295,0.1277,0.0000,0.0017,,,,,,,
DBEIS, 2018, Business travel- sea, Ferry, Car passenger, passenger.km,0.1295,0.1277,0.0000,0.0017,,,,,,,
DBEIS, 2022, Business travel- sea, Ferry, Foot passenger, passenger.km,0.0187,0.0185,0.0000,0.0003,,,,,,,
DBEIS, 2021, Business travel- sea, Ferry, Foot passenger, passenger.km,0.0187,0.0185,0.0000,0.0003,,,,,,,
DBEIS, 2020, Business travel- sea, Ferry, Foot passenger, passenger.km,0.0187,0.0185,0.0000,0.0003,,,,,,,
DBEIS, 2019, Business travel- sea, Ferry, Foot passenger, passenger.km,0.0187,0.0185,0.0000,0.0003,,,,,,,
DBEIS, 2018, Business travel- sea, Ferry, Foot passenger, passenger.km,0.0187,0.0185,0.0000,0.0003,,,,,,,
DBEIS, 2022, Freighting goods, Cargo ship, Bulk carrier, 0–9999 dwt, t.km,0.0296,0.0292,0.0000,0.0004,,,,,,,
DBEIS, 2021, Freighting goods, Cargo ship, Bulk carrier, 0–9999 dwt, t.km,0.0296,0.0292,0.0000,0.0004,,,,,,,
DBEIS, 2020, Freighting goods, Cargo ship, Bulk carrier, 0–9999 dwt, t.km,0.0296,0.0292,0.0000,0.0004,,,,,,,
DBEIS, 2019, Freighting goods, Cargo ship, Bulk carrier, 0–9999 dwt, t.km,0.0296,0.0292,0.0000,0.0004,,,,,,,
DBEIS, 2018, Freighting goods, Cargo ship, Bulk carrier, 0–9999 dwt, t.km,0.0296,0.0292,0.0000,0.0004,,,,,,,
DBEIS, 2022, Freighting goods, Cargo ship, Bulk carrier, 10.000–34.999 dwt, t.km,0.0080,0.0079,0.0000,0.0001,,,,,,,
DBEIS, 2021, Freighting goods, Cargo ship, Bulk carrier, 10.000–34.999 dwt, t.km,0.0080,0.0079,0.0000,0.0001,,,,,,,
DBEIS, 2020, Freighting goods, Cargo ship, Bulk carrier, 10.000–34.999 dwt, t.km,0.0080,0.0079,0.0000,0.0001,,,,,,,
DBEIS, 2019, Freighting goods, Cargo ship, Bulk carrier, 10.000–34.999 dwt, t.km,0.0080,0.0079,0.0000,0.0001,,,,,,,
DBEIS, 2018, Freighting goods, Cargo ship, Bulk carrier, 10.000–34.999 dwt, t.km,0.0080,0.0079,0.0000,0.0001,,,,,,,
DBEIS, 2022, Freighting goods, Cargo ship, Bulk carrier, 100.000–199.999 dwt, t.km,0.0030,0.0030,0.0000,0.0000,,,,,,,
DBEIS, 2021, Freighting goods, Cargo ship, Bulk carrier, 100.000–199.999 dwt, t.km,0.0030,0.0030,0.0000,0.0000,,,,,,,
DBEIS, 2020, Freighting goods, Cargo ship, Bulk carrier, 100.000–199.999 dwt, t.km,0.0030,0.0030,0.0000,0.0000,,,,,,,
DBEIS, 2019, Freighting goods, Cargo ship, Bulk carrier, 100.000–199.999 dwt, t.km,0.0030,0.0030,0.0000,0.0000,,,,,,,
DBEIS, 2018, Freighting goods, Cargo ship, Bulk carrier, 100.000–199.999 dwt, t.km,0.0030,0.0030,0.0000,0.0000,,,,,,,
DBEIS, 2022, Freighting goods, Cargo ship, Bulk carrier, 200.000+ dwt, t.km,0.0025,0.0025,0.0000,0.0000,,,,,,,
DBEIS, 2021, Freighting goods, Cargo ship, Bulk carrier, 200.000+ dwt, t.km,0.0025,0.0025,0.0000,0.0000,,,,,,,
DBEIS, 2020, Freighting goods, Cargo ship, Bulk carrier, 200.000+ dwt, t.km,0.0025,0.0025,0.0000,0.0000,,,,,,,
DBEIS, 2019, Freighting goods, Cargo ship, Bulk carrier, 200.000+ dwt, t.km,0.0025,0.0025,0.0000,0.0000,,,,,,,
DBEIS, 2018, Freighting goods, Cargo ship, Bulk carrier, 200.000+ dwt, t.km,0.0025,0.0025,0.0000,0.0000,,,,,,,
DBEIS, 2022, Freighting goods, Cargo ship, Bulk carrier, 35.000–59.999 dwt, t.km,0.0058,0.0057,0.0000,0.0001,,,,,,,
DBEIS, 2021, Freighting goods, Cargo ship, Bulk carrier, 35.000–59.999 dwt, t.km,0.0058,0.0057,0.0000,0.0001,,,,,,,
DBEIS, 2020, Freighting goods, Cargo ship, Bulk carrier, 35.000–59.999 dwt, t.km,0.0058,0.0057,0.0000,0.0001,,,,,,,
DBEIS, 2019, Freighting goods, Cargo ship, Bulk carrier, 35.000–59.999 dwt, t.km,0.0058,0.0057,0.0000,0.0001,,,,,,,
DBEIS, 2018, Freighting goods, Cargo ship, Bulk carrier, 35.000–59.999 dwt, t.km,0.0058,0.0057,0.0000,0.0001,,,,,,,
DBEIS, 2022, Freighting goods, Cargo ship, Bulk carrier, 60.000–99.999 dwt, t.km,0.0042,0.0041,0.0000,0.0001,,,,,,,
DBEIS, 2021, Freighting goods, Cargo ship, Bulk carrier, 60.000–99.999 dwt, t.km,0.0042,0.0041,0.0000,0.0001,,,,,,,
DBEIS, 2020, Freighting goods, Cargo ship, Bulk carrier, 60.000–99.999 dwt, t.km,0.0042,0.0041,0.0000,0.0001,,,,,,,
DBEIS, 2019, Freighting goods, Cargo ship, Bulk carrier, 60.000–99.999 dwt, t.km,0.0042,0.0041,0.0000,0.0001,,,,,,,
DBEIS, 2018, Freighting goods, Cargo ship, Bulk carrier, 60.000–99.999 dwt, t.km,0.0042,0.0041,0.0000,0.0001,,,,,,,
DBEIS, 2022, Freighting goods, Cargo ship, Bulk carrier, Average, t.km,0.0035,0.0035,0.0000,0.0000,,,,,,,
DBEIS, 2021, Freighting goods, Cargo ship, Bulk carrier, Average, t.km,0.0035,0.0035,0.0000,0.0000,,,,,,,
DBEIS, 2020, Freighting goods, Cargo ship, Bulk carrier, Average, t.km,0.0035,0.0035,0.0000,0.0000,,,,,,,
DBEIS, 2019, Freighting goods, Cargo ship, Bulk carrier, Average, t.km,0.0035,0.0035,0.0000,0.0000,,,,,,,
DBEIS, 2018, Freighting goods, Cargo ship, Bulk carrier, Average, t.km,0.0035,0.0035,0.0000,0.0000,,,,,,,
DBEIS, 2022, Freighting goods, Cargo ship, Container ship, 0–999 TEU, t.km,0.0368,0.0363,0.0000,0.0005,,,,,,,
DBEIS, 2021, Freighting goods, Cargo ship, Container ship, 0–999 TEU, t.km,0.0368,0.0363,0.0000,0.0005,,,,,,,
DBEIS, 2020, Freighting goods, Cargo ship, Container ship, 0–999 TEU, t.km,0.0368,0.0363,0.0000,0.0005,,,,,,,
DBEIS, 2019, Freighting goods, Cargo ship, Container ship, 0–999 TEU, t.km,0.0368,0.0363,0.0000,0.0005,,,,,,,
DBEIS, 2018, Freighting goods, Cargo ship, Container ship, 0–999 TEU, t.km,0.0368,0.0363,0.0000,0.0005,,,,,,,
DBEIS, 2022, Freighting goods, Cargo ship, Container ship, 1000–1999 TEU, t.km,0.0325,0.0321,0.0000,0.0004,,,,,,,
DBEIS, 2021, Freighting goods, Cargo ship, Container ship, 1000–1999 TEU, t.km,0.0325,0.0321,0.0000,0.0004,,,,,,,
DBEIS, 2020, Freighting goods, Cargo ship, Container ship, 1000–1999 TEU, t.km,0.0325,0.0321,0.0000,0.0004,,,,,,,
DBEIS, 2019, Freighting goods, Cargo ship, Container ship, 1000–1999 TEU, t.km,0.0325,0.0321,0.0000,0.0004,,,,,,,
DBEIS, 2018, Freighting goods, Cargo ship, Container ship, 1000–1999 TEU, t.km,0.0326,0.0321,0.0000,0.0004,,,,,,,
DBEIS, 2022, Freighting goods, Cargo ship, Container ship, 2000–2999 TEU, t.km,0.0203,0.0200,0.0000,0.0003,,,,,,,
DBEIS, 2021, Freighting goods, Cargo ship, Container ship, 2000–2999 TEU, t.km,0.0203,0.0200,0.0000,0.0003,,,,,,,
DBEIS, 2020, Freighting goods, Cargo ship, Container ship, 2000–2999 TEU, t.km,0.0203,0.0200,0.0000,0.0003,,,,,,,
DBEIS, 2019, Freighting goods, Cargo ship, Container ship, 2000–2999 TEU, t.km,0.0203,0.0200,0.0000,0.0003,,,,,,,
DBEIS, 2018, Freighting goods, Cargo ship, Container ship, 2000–2999 TEU, t.km,0.0203,0.0200,0.0000,0.0003,,,,,,,
DBEIS, 2022, Freighting goods, Cargo ship, Container ship, 3000–4999 TEU, t.km,0.0168,0.0166,0.0000,0.0002,,,,,,,
DBEIS, 2021, Freighting goods, Cargo ship, Container ship, 3000–4999 TEU, t.km,0.0168,0.0166,0.0000,0.0002,,,,,,,
DBEIS, 2020, Freighting goods, Cargo ship, Container ship, 3000–4999 TEU, t.km,0.0168,0.0166,0.0000,0.0002,,,,,,,
DBEIS, 2019, Freighting goods, Cargo ship, Container ship, 3000–4999 TEU, t.km,0.0168,0.0166,0.0000,0.0002,,,,,,,
DBEIS, 2018, Freighting goods, Cargo ship, Container ship, 3000–4999 TEU, t.km,0.0168,0.0166,0.0000,0.0002,,,,,,,
DBEIS, 2022, Freighting goods, Cargo ship, Container ship, 5000–7999 TEU, t.km,0.0168,0.0166,0.0000,0.0002,,,,,,,
DBEIS, 2021, Freighting goods, Cargo ship, Container ship, 5000–7999 TEU, t.km,0.0168,0.0166,0.0000,0.0002,,,,,,,
DBEIS, 2020, Freighting goods, Cargo ship, Container ship, 5000–7999 TEU, t.km,0.0168,0.0166,0.0000,0.0002,,,,,,,
DBEIS, 2019, Freighting goods, Cargo ship, Container ship, 5000–7999 TEU, t.km,0.0168,0.0166,0.0000,0.0002,,,,,,,
DBEIS, 2018, Freighting goods, Cargo ship, Container ship, 5000–7999 TEU, t.km,0.0168,0.0166,0.0000,0.0002,,,,,,,
DBEIS, 2022, Freighting goods, Cargo ship, Container ship, 8000+ TEU, t.km,0.0127,0.0125,0.0000,0.0002,,,,,,,
DBEIS, 2021, Freighting goods, Cargo ship, Container ship, 8000+ TEU, t.km,0.0127,0.0125,0.0000,0.0002,,,,,,,
DBEIS, 2020, Freighting goods, Cargo ship, Container ship, 8000+ TEU, t.km,0.0127,0.0125,0.0000,0.0002,,,,,,,
DBEIS, 2019, Freighting goods, Cargo ship, Container ship, 8000+ TEU, t.km,0.0127,0.0125,0.0000,0.0002,,,,,,,
DBEIS, 2018, Freighting goods, Cargo ship, Container ship, 8000+ TEU, t.km,0.0127,0.0125,0.0000,0.0002,,,,,,,
DBEIS, 2022, Freighting goods, Cargo ship, Container ship, Average, t.km,0.0161,0.0159,0.0000,0.0002,,,,,,,
DBEIS, 2021, Freighting goods, Cargo ship, Container ship, Average, t.km,0.0161,0.0159,0.0000,0.0002,,,,,,,
DBEIS, 2020, Freighting goods, Cargo ship, Container ship, Average, t.km,0.0161,0.0159,0.0000,0.0002,,,,,,,
DBEIS, 2019, Freighting goods, Cargo ship, Container ship, Average, t.km,0.0161,0.0159,0.0000,0.0002,,,,,,,
DBEIS, 2018, Freighting goods, Cargo ship, Container ship, Average, t.km,0.0161,0.0159,0.0000,0.0002,,,,,,,
DBEIS, 2022, Freighting goods, Cargo ship, General cargo, 0–4999 dwt, t.km,0.0141,0.0139,0.0000,0.0002,,,,,,,
DBEIS, 2021, Freighting goods, Cargo ship, General cargo, 0–4999 dwt, t.km,0.0141,0.0139,0.0000,0.0002,,,,,,,
DBEIS, 2020, Freighting goods, Cargo ship, General cargo, 0–4999 dwt, t.km,0.0141,0.0139,0.0000,0.0002,,,,,,,
DBEIS, 2019, Freighting goods, Cargo ship, General cargo, 0–4999 dwt, t.km,0.0141,0.0139,0.0000,0.0002,,,,,,,
DBEIS, 2018, Freighting goods, Cargo ship, General cargo, 0–4999 dwt, t.km,0.0141,0.0139,0.0000,0.0002,,,,,,,
DBEIS, 2022, Freighting goods, Cargo ship, General cargo, 0–4999 dwt 100+ TEU, t.km,0.0201,0.0198,0.0000,0.0003,,,,,,,
DBEIS, 2021, Freighting goods, Cargo ship, General cargo, 0–4999 dwt 100+ TEU, t.km,0.0201,0.0198,0.0000,0.0003,,,,,,,
DBEIS, 2020, Freighting goods, Cargo ship, General cargo, 0–4999 dwt 100+ TEU, t.km,0.0201,0.0198,0.0000,0.0003,,,,,,,
DBEIS, 2019, Freighting goods, Cargo ship, General cargo, 0–4999 dwt 100+ TEU, t.km,0.0201,0.0198,0.0000,0.0003,,,,,,,
DBEIS, 2018, Freighting goods, Cargo ship, General cargo, 0–4999 dwt 100+ TEU, t.km,0.0201,0.0198,0.0000,0.0003,,,,,,,
DBEIS, 2022, Freighting goods, Cargo ship, General cargo, 10.000+ dwt, t.km,0.0121,0.0119,0.0000,0.0002,,,,,,,
DBEIS, 2021, Freighting goods, Cargo ship, General cargo, 10.000+ dwt, t.km,0.0121,0.0119,0.0000,0.0002,,,,,,,
DBEIS, 2020, Freighting goods, Cargo ship, General cargo, 10.000+ dwt, t.km,0.0121,0.0119,0.0000,0.0002,,,,,,,
DBEIS, 2019, Freighting goods, Cargo ship, General cargo, 10.000+ dwt, t.km,0.0121,0.0119,0.0000,0.0002,,,,,,,
DBEIS, 2018, Freighting goods, Cargo ship, General cargo, 10.000+ dwt, t.km,0.0121,0.0119,0.0000,0.0002,,,,,,,
DBEIS, 2022, Freighting goods, Cargo ship, General cargo, 10.000+ dwt 100+ TEU, t.km,0.0112,0.0110,0.0000,0.0001,,,,,,,
DBEIS, 2021, Freighting goods, Cargo ship, General cargo, 10.000+ dwt 100+ TEU, t.km,0.0112,0.0110,0.0000,0.0001,,,,,,,
DBEIS, 2020, Freighting goods, Cargo ship, General cargo, 10.000+ dwt 100+ TEU, t.km,0.0112,0.0110,0.0000,0.0001,,,,,,,
DBEIS, 2019, Freighting goods, Cargo ship, General cargo, 10.000+ dwt 100+ TEU, t.km,0.0112,0.0110,0.0000,0.0001,,,,,,,
DBEIS, 2018, Freighting goods, Cargo ship, General cargo, 10.000+ dwt 100+ TEU, t.km,0.0112,0.0110,0.0000,0.0001,,,,,,,
DBEIS, 2022, Freighting goods, Cargo ship, General cargo, 5000–9999 dwt, t.km,0.0160,0.0158,0.0000,0.0002,,,,,,,
DBEIS, 2021, Freighting goods, Cargo ship, General cargo, 5000–9999 dwt, t.km,0.0160,0.0158,0.0000,0.0002,,,,,,,
DBEIS, 2020, Freighting goods, Cargo ship, General cargo, 5000–9999 dwt, t.km,0.0160,0.0158,0.0000,0.0002,,,,,,,
DBEIS, 2019, Freighting goods, Cargo ship, General cargo, 5000–9999 dwt, t.km,0.0160,0.0158,0.0000,0.0002,,,,,,,
DBEIS, 2018, Freighting goods, Cargo ship, General cargo, 5000–9999 dwt, t.km,0.0160,0.0158,0.0000,0.0002,,,,,,,
DBEIS, 2022, Freighting goods, Cargo ship, General cargo, 5000–9999 dwt 100+ TEU, t.km,0.0177,0.0175,0.0000,0.0002,,,,,,,
DBEIS, 2021, Freighting goods, Cargo ship, General cargo, 5000–9999 dwt 100+ TEU, t.km,0.0177,0.0175,0.0000,0.0002,,,,,,,
DBEIS, 2020, Freighting goods, Cargo ship, General cargo, 5000–9999 dwt 100+ TEU, t.km,0.0177,0.0175,0.0000,0.0002,,,,,,,
DBEIS, 2019, Freighting goods, Cargo ship, General cargo, 5000–9999 dwt 100+ TEU, t.km,0.0177,0.0175,0.0000,0.0002,,,,,,,
DBEIS, 2018, Freighting goods, Cargo ship, General cargo, 5000–9999 dwt 100+ TEU, t.km,0.0177,0.0175,0.0000,0.0002,,,,,,,
DBEIS, 2022, Freighting goods, Cargo ship, General cargo, Average, t.km,0.0132,0.0131,0.0000,0.0002,,,,,,,
DBEIS, 2021, Freighting goods, Cargo ship, General cargo, Average, t.km,0.0132,0.0131,0.0000,0.0002,,,,,,,
DBEIS, 2020, Freighting goods, Cargo ship, General cargo, Average, t.km,0.0132,0.0131,0.0000,0.0002,,,,,,,
DBEIS, 2019, Freighting goods, Cargo ship, General cargo, Average, t.km,0.0132,0.0131,0.0000,0.0002,,,,,,,
DBEIS, 2018, Freighting goods, Cargo ship, General cargo, Average, t.km,0.0132,0.0131,0.0000,0.0002,,,,,,,
DBEIS, 2022, Freighting goods, Cargo ship, Large RoPax ferry, Average, t.km,0.3767,0.3715,0.0001,0.0051,,,,,,,
DBEIS, 2021, Freighting goods, Cargo ship, Large RoPax ferry, Average, t.km,0.3767,0.3715,0.0001,0.0051,,,,,,,
DBEIS, 2020, Freighting goods, Cargo ship, Large RoPax ferry, Average, t.km,0.3767,0.3715,0.0001,0.0051,,,,,,,
DBEIS, 2019, Freighting goods, Cargo ship, Large RoPax ferry, Average, t.km,0.3767,0.3715,0.0001,0.0051,,,,,,,
DBEIS, 2018, Freighting goods, Cargo ship, Large RoPax ferry, Average, t.km,0.3767,0.3715,0.0001,0.0051,,,,,,,
DBEIS, 2022, Freighting goods, Cargo ship, Refrigerated cargo,  All dwt, t.km,0.0131,0.0129,0.0000,0.0002,,,,,,,
DBEIS, 2021, Freighting goods, Cargo ship, Refrigerated cargo,  All dwt, t.km,0.0131,0.0129,0.0000,0.0002,,,,,,,
DBEIS, 2020, Freighting goods, Cargo ship, Refrigerated cargo,  All dwt, t.km,0.0131,0.0129,0.0000,0.0002,,,,,,,
DBEIS, 2019, Freighting goods, Cargo ship, Refrigerated cargo,  All dwt, t.km,0.0131,0.0129,0.0000,0.0002,,,,,,,
DBEIS, 2018, Freighting goods, Cargo ship, Refrigerated cargo,  All dwt, t.km,0.0131,0.0129,0.0000,0.0002,,,,,,,
DBEIS, 2022, Freighting goods, Cargo ship, RoRo-Ferry, 0–1999 LM, t.km,0.0611,0.0603,0.0000,0.0008,,,,,,,
